﻿哈哈，明显玩大了，神情凝重。,0.867856953614426,积极
经典GG,0.3640025644257807,消极
可惜?这不剪一个sgb暴打psg的,0.40811421368693723,消极
感觉中间这两个人同时开金身有点。,0.3324027420642932,消极
泰坦这闪现撞墙真是时候,0.44767845850986676,消极
成分明显,0.6551724137931035,一般
俩人成分完全不同,0.8363020509390239,积极
成分太过于明显。经典有气无力一个,0.5124174785594698,一般
哈哈，泰坦撞墙了,0.4737672181921908,一般
成分明显,0.6551724137931035,一般
可惜，哈哈,0.5798611111111113,一般
这双c闪现的位置有点离谱,0.33728946088542633,消极
还好泰坦闪现撞墙了，不然感觉真不好说,0.4266566703965373,消极
 阿卡丽来了阿卡丽来了阿卡丽来了！,0.44767845850986676,消极
都没技能了 不开金身直接就要被格温剪死,0.20900734297578782,消极
成分明显……太可惜啦,0.6388949163201845,一般
啊啊啊汪汪汪,0.6864403227850091,一般
不开金身直接会被格温大穿死,0.04039811054284037,消极
打完，上野还是满血，对面这ad顶着上单输出后排，哈哈,0.4457558173966305,消极
水牛这把确实可惜 ,0.6179183488378615,一般
乐死我了这泰坦,0.511803163415295,一般
两人成分完全不同,0.6268529033814259,一般
韩国解说其实还行啦,0.46817311413015417,一般
LCK肯定希望我们这把输的，抢第一,0.6016691144663912,一般
来自弱队的挑战是可惜,0.9924997055040184,积极
啊啊啊,0.7499999999999999,一般
刚被北美干碎，理解理解,0.9183759662742333,积极
陈舵主来了，,0.4737672181921908,一般
其实rng整场就大龙那段时间经济被翻了,0.7888185030119474,积极
啊bin伤害拉满了,0.5646197848748342,一般
krdog,0.5,一般
sgb确实可惜，节奏飞起结果上头输了,0.95674080865564,积极
你好快,0.7205558656709633,一般
成分明显,0.6551724137931035,一般
哈哈成分那个笑死我了，本来就是对面的呀,0.5282116010614974,一般
打完了经济还落后就离谱,0.41883524283147955,消极
大哥，我跟鱼干起来了,0.08347008462473327,消极
啊~差点就赢了，可惜,0.5273645017493521,一般
汪汪汪,0.44767845850986676,消极
Krdog,0.5,一般
成分全出来了,0.6573816595369818,一般
我以为他要吟诗了,0.9022298628343134,积极
这站队倒是没什么，只要正大光明地比赛就行,0.9737531323121816,积极
oh~,0.5,一般
汪汪汪,0.44767845850986676,消极
韩杂：“韩国解说真的中立”,0.4059855893001746,消极
瞬间安静哈哈,0.9729817270377529,积极
汪汪汪,0.44767845850986676,消极
放大音量听欢呼戛然而止,0.9517744994279093,积极
这是越南赛区的解说吧,0.8411147076409206,积极
我先来，汪汪汪,0.1956519142229829,消极
理中客奴们 快来洗一下,0.09729510749288828,消极
上来就狗肉大餐？,0.8630530555797126,积极
这极度失望的语气,0.028886933225052203,消极
前方现场krdog疯狂仰卧起坐，哈哈哈,0.8017477313537812,积极
我奶奶来这波都看出来rng赢了 还搁那拍,0.8522893098453411,积极
受害者邻居,0.9386694771799367,积极
这个解说成分也太明显了,0.5476526477312208,一般
对面是越南的，还对面的？,0.6179757481065445,一般
西八，krdog,0.4737672181921908,一般
越南赢SKT咋们也看热闹,0.8808241496211521,积极
这下听懂了,0.5654227968691915,一般
成分明显,0.6551724137931035,一般
gala still alive,0.4737672181921908,一般
提前寄己~,0.41460071332150017,消极
有一个成分过于明显了,0.489859272605634,一般
你台湾给机会,0.9479946209084187,积极
gala is still alive!,0.4737672181921908,一般
等下他们队送首胜了,0.7901571572069068,积极
英文听的清楚，戛然而止的欢呼,0.7195415974036156,一般
没打sgb的都要遭殃了,0.4361103872515103,消极
gg,0.5,一般
就是泰语，不是越南,0.32193684157878666,消极
他们gg一直可以的,0.5,一般
他们送了首胜,0.4816308197168495,一般
这么安静ma,0.6923786120385595,一般
111111,0.5,一般
汪汪汪汪汪汪汪,0.3474730362549653,消极
汪汪汪汪汪汪汪,0.3474730362549653,消极
广西老表 翻译一下！！,0.5006325881316903,一般
zod很失望，没事sgb下把赢了，赢psg,0.4166249334381673,消极
？？？？？？？,0.5,一般
找他！,0.3251433251433251,消极
你真快,0.5,一般
真的瞬间安静，镜音键？,0.9880554543131344,积极
没事，等一会儿psg也没了,0.227795943782364,消极
他们这个偏的hh，装都不装了,0.0665282283168237,消极
泰坦是不是闪现撞墙了,0.2994511875706315,消极
卧槽！有挂！刚打完就有了！有挂兄弟们,0.11139398422259816,消极
这局的大水牛玩得比T1G2EG都要好,0.6873694510734342,一般
这么快,0.7164835164835165,一般
看到MING倒了疯狂欢呼、然后又瞬间死一般寂静哈哈哈哈,0.9930456313982652,积极
感觉是导播搞事啊、静音键了？,0.18570610694918666,消极
Gala が生き残っている！,0.3781324242738584,消极
古鸭德辣,0.5375845925470226,一般
section的解说我最喜欢了！.,0.7513146933225328,积极
啥时候大水牛是lck的了？,0.3104873687936206,消极
《韩国解说很中立》，是吧，小西八？,0.7659421060786709,积极
汪汪汪,0.44767845850986676,消极
这日式英语,0.5712559336771673,一般
老英解说比赛咋都这么激情,0.8972705489839451,积极
跟逗狗似的,0.2433045365864076,消极
现象肯定一直有声音，就是韩国导播搞事情,0.019665446689864585,消极
rap起来了还,0.5488180064031624,一般
阿卡丽。。。。全空,0.2820229603413853,消极
说导播搞事情的，这样不是打他们自己脸么？,0.1228433898132486,消极
掌声控制的真好，收放自如,0.28993336752002696,消极
今天有自己人去了现场，最后有镜头看到,0.21970220183035238,消极
这下罕见了,0.6467788621472578,一般
韩国解说太中立辣，业界标杆,0.29263768313927396,消极
立场？？,0.1405226726117449,消极
有没有翻译,0.49094608382585336,一般
哈哈哈哈 很失望啊,0.667320489880425,一般
你吼那么大声干什么。。。。,0.007353777997477606,消极
大姨妈***搜得斯奈儿,0.16323079602692958,消极
肉压乃哇该哇阿扑,0.2210639066448299,消极
3.36+9-,0.5,一般
以韩国的立场来说，肯定是希望RNG输，这样对T1有好处,0.5279440651022932,一般
韩国还想着争第一呢 盼着SGB赢,0.27674737691870366,消极
泰坦闪现撞墙,0.44767845850986676,消极
泰坦:头疼,0.4475961338959168,消极
这小炮疯狂摇头,0.350800987440239,消极
日本解说就只有一个人吗,0.8081864045301171,积极
是导播，现场有支持rng的,0.25259897912783214,消极
延迟太高没法吟诗,0.1730256107927779,消极
krdog,0.5,一般
这个闪现怎么回事？,0.3074148633074104,消极
不是说韩国解说公正客观吗,0.09586459050214058,消极
不是自己赛区的都喜欢看弱胜强搅浑水,0.9607999980252483,积极
要是sgb把把有干rng这状态,0.2769614767645414,消极
主打一个中立,0.7868827232881296,积极
有现场兄弟录下么？现场真有这么令行禁止的掌声么,0.029462202505440516,消极
还在洗还在洗,0.09951320152001619,消极
成分明显,0.6551724137931035,一般
广西通杀东南亚各国语言？,0.96623319537844,积极
双C同时金身姿势有点喜剧,0.48924488538080046,一般
韩杂就喜欢护着他们蝶 正常,0.8610429653211197,积极
我尝试翻译一下，这句戴哦应该是死哦的意思,0.9471918647983458,积极
别哎呀了，等下PSG就送首胜了,0.433699141295924,消极
然后下一场sgb首胜把psg抬了下去笑死,0.04733507045231333,消极
是可惜，所以只好你们PSG去成就别人了,0.7769650564260511,积极
不，即使没好处他们也希望rng输,0.4757931962808991,一般
gala is alive,0.4737672181921908,一般
掌声呢？哈哈哈,0.8167317847166536,积极
吹什么不好呢 某些汪酱吹中立...是脑仁儿没刻痕是吧..（笑,0.14256659397996274,消极
别硬黑啊 zod今年妥妥的RNG吹 好吧,0.13757047053461957,消极
有点可惜,0.5798611111111113,一般
自适应掌声,0.4285714285714284,消极
支持rng的是因为那边有我们留学生，不然你真以为是韩国人给我们加油啊？,0.9664040589911308,积极
汪汪汪,0.44767845850986676,消极
主要是没想到这么激烈 没提前想,0.05153088438355269,消极
一看到西八失望就进来了,0.07145364056712022,消极
导播逆天玩意，玩消音是吧,0.027538774957398204,消极
阿卡丽失误大了,0.4502093873955023,一般
差点被泰坦1R3吃,0.25851671775505947,消极
何苦呢，比赛之前RNG都说了参加了,0.7949654529099216,积极
还是你快,0.2500000000000001,消极
然后阿卡丽技能全控,0.9534080164822096,积极
有人，但是不多呀，就像掉进大海的几个水滴，再响也听不到,0.27363019406728106,消极
全世界除了英文流都巴不得lpl输,0.9395514911028269,积极
霞：我向前闪现捏,0.8975067734120136,积极
汪汪汪,0.44767845850986676,消极
解说怎么感觉比T1输了还遗憾呢,0.9162763243177123,积极
这个霞和阿卡丽真的失误大了,0.6923061562819578,一般
狗叫,0.573529411764706,一般
韩国的导播也是坏的很,0.17570110601493205,消极
韩国对我们消音了,0.09753152042549817,消极
现在现场的中国人还是危，下一场中国人就占大多数了,0.849488091174957,积极
韩国怎么msi来了这么多战队,0.4070822899958414,消极
不知道的还以为大水牛是lck队伍呢,0.3127669822110031,消极
广西老表真的听不懂！！！！,0.34597884870454376,消极
可是小虎R也空了哎，,0.7013094769279709,一般
就剩下小炮没开大了,0.10477247207901441,消极
那肯定遗憾啊，毕竟t22刚输给eg，当然更希望lpl也翻车了，krdog,0.9190407878088684,积极
Zoe就是條慕洋犬，re和cyo才是正牌解說,0.15895049253567795,消极
全世界都是韩国的,0.2787573397978075,消极
krdog,0.5,一般
这个解说比去年强多了,0.806295594498925,积极
太努力了 还等啥 给币,0.4733136850285239,一般
可是小虎也空大了哎,0.6304720626760938,一般
戛然而止,0.6666666666666666,一般
这里泰坦闪现撞墙了，不然给控，还真说不定,0.6593613335963959,一般
小明又在疯狂刷新,0.08945819986383874,消极
主要是不敢大声，怕影响到美军休息,0.0425188079830775,消极
kr dog:韩国解说真中立,0.45922393759706814,一般
小炮被切这波也赢了，bin和wei太能打了,0.8091095058299648,积极
现场有留学生加油！但是声音依旧不会太大,0.8181546916171657,积极
双C同时闪现进人堆，同时开金身,0.0295608548168661,消极
这霞,0.5,一般
这几年它们可太怕LPL了,0.2476859319610305,消极
B站官方指定语言,0.7101310613881018,一般
还吟诗呢，多多都气死了,0.8856097927942317,积极
现场有rng粉丝的，估计是消音了,0.10232173257471722,消极
小虎临死收了一波兵,0.5411738790382578,一般
"成分过于明显,根本不带装的",0.3172545244155285,消极
没事，等下就拿你们开刀哈哈哈哈,0.8049989880660391,积极
对面一条龙都没有，经济才领先4000不到，这也叫翻吗,0.877055046900951,积极
前面的，我也觉得挺好lpl能不能挖过来，比长毛解说的好多了section,0.7984108888721175,积极
这解说没问题啊 解说都有分工的 一人要支持一个队 这才公平,0.354937697134033,消极
有一说一，这个台湾解说是我最喜欢的,0.9273808459341663,积极
被被金身盲僧开金身了大哥,0.7303293804499901,一般
来个广西老表翻译一下,0.7148604574025955,一般
这泰坦撞墙了,0.4737672181921908,一般
打T1是人家主场 SGB也是主场？,0.421874597530976,消极
等一句gg,0.5096780893248302,一般
为什么现在不吟诗了,0.9022298628343134,积极
就听得懂一个gala,0.5400198047308551,一般
泰坦闪现撞墙了,0.44767845850986676,消极
这阿卡丽哪怕中一个r或e都不会被一波,0.24737501655326422,消极
rita当个花瓶养眼就行了，这种打团她半天憋不出一句话,0.02065223556154039,消极
小炮被切不能一波，但是大龙和远古龙至少有一个,0.5934913377947055,一般
bin直接拉满，像一个战神,0.3597705871544923,消极
说支持rng的分不分得清中国人和韩国人，那几个一眼就看出来是中国人,0.550748744698766,一般
小虎最后恐惧了两个人,0.9218378251760915,积极
赢是赢，但是一波不了,0.4902556327381373,一般
团打完，经济还落后,0.5488886111828873,一般
Krd乱认跌的,0.2920604955233199,消极
失望死了快，嘴脸，,0.1336894718383108,消极
这akl我来都杀了,0.4737672181921908,一般
佛耶戈一个人把后面都快杀完了,0.25405696997480587,消极
这格温全程满血,0.3451323703993553,消极
啊,0.5262327818078083,一般
台湾解说永远都是一个成分明显，一个中立,0.9869770365163952,积极
等下psg葬送自己晋级好路,0.8436964445809393,积极
沉默哈哈,0.8636363636363636,积极
掌声戛然而止,0.574549474228723,一般
比如五百个人只有几个粉丝的话肯定收音收不到的,0.2968779256318552,消极
哈哈哈哈哈这个gg,0.855948838728563,积极
gala的反身跳时间卡的太准了,0.12876694801599875,消极
这失望的哀嚎，还以为sgb是他们主队,0.13906047446678038,消极
广西老表不是越南专用嘛→_→,0.179535146720898,消极
寄,0.22857142857142854,消极
寄寄,0.07324914329510746,消极
感觉是导播把现场麦恰了,0.3855268024722599,消极
看到我你就不是第一,0.3922730939862574,消极
靠运营取胜，指团战一碰就碎,0.1281819270571899,消极
线杀，指下路被现杀,0.3587517867593599,消极
哈哈哈,0.8684210526315791,积极
说出吾名，逗汝一笑,0.20162428585604764,消极
说出吾名，逗汝一笑,0.20162428585604764,消极
we都打不过谈什么世界赛！,0.9805883647167416,积极
g2这下cjb了,0.4518336759741085,一般
报，G2拉了,0.2819268531386878,消极
报～～～～～，主公T1被EG斩于马下,0.18534993083721818,消极
gala，河北人的骄傲,0.9963121114775595,积极
口型都对上了，牛,0.6084813842441635,一般
赵云好评,0.9739623746739843,积极
不是釜山殡仪馆我不是很认同,0.4887565393919493,一般
哈哈哈哈,0.8684210526315791,积极
但是后人都在四川。,0.6557034153315514,一般
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
小吕布,0.5129281901684095,一般
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
小吕布,0.5129281901684095,一般
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
邢道荣,0.8780844279994069,积极
大漠孤烟直,0.989285445063006,积极
有来无回，指你们两队先待好，我先回家了,0.6959652437207282,一般
蜘蛛感应,0.9201587840618475,积极
我是世界第一诶底细小吕布的十年老粉doge**666,0.7609214791284856,积极
哈哈哈哈,0.8684210526315791,积极
哈哈哈哈,0.8684210526315791,积极
哈哈哈哈,0.8684210526315791,积极
哈哈哈哈哈哈,0.9751349273004098,积极
哈哈哈,0.8684210526315791,积极
哈哈哈哈哈哈哈哈哈,0.9957269865929866,积极
说出吾名，吓汝一跳,0.14405988048136031,消极
小抹布,0.20162868552830882,消极
哈哈哈哈哈哈哈哈哈哈哈,0.9957269865929866,积极
邢道荣？那道菜！,0.7973027253086671,积极
哈哈哈绷不住了，太形象了,0.7229741185352669,一般
哈哈哈哈哈哈,0.9751349273004098,积极
被gala杀爆,0.12110452375124725,消极
先赞再开,0.3085344318259904,消极
哈哈哈运营，大家一起笑他,0.9541365373167652,积极
吕小布！,0.5129281901684095,一般
吕小布！！！,0.19778515553671638,消极
缴械,0.9264932665174829,积极
拿下！,0.4242424242424243,消极
线杀:指被外卡赛区线杀,0.6345246234598029,一般
小抹布,0.20162868552830882,消极
运到最后一无所有,0.4241650903200018,消极
安静,0.7142857142857141,一般
说实话本届Ms！t1毫无运营一说,0.1412481193738736,消极
？？我耳机坏了？？,0.0073715997046424064,消极
棒子可打不了这么凶,0.01462022965162546,消极
一大群国人,0.08225583230722489,消极
哈哈哈,0.8684210526315791,积极
哈哈哈哈,0.8684210526315791,积极
我看的时候就我一个,0.5665381029440254,一般
第一第一,0.5742353787862371,一般
？,0.5262327818078083,一般
a,0.375,消极
11111,0.5,一般
111,0.2500000000000001,消极
1,0.32689832689832665,消极
第一第一第一！！！,0.2581312654201662,消极
7人正看,0.48762286337068783,一般
看这把比赛我差点过去,0.63044690293201,一般
怎么又是这夫妻俩（bushi,0.8478499555387534,积极
我来了,0.5262327818078083,一般
老婆,0.6703296703296705,一般
当你看到我你就不是第一了,0.3922730939862574,消极
有人憋坏了嘻嘻嘻嘻,0.9962018385744543,积极
我先来,0.2500000000000001,消极
45:30,0.5,一般
确实有风采,0.9444619114612925,积极
我先来，怎么翻的,0.19102040180015112,消极
2,0.3305578684429642,消极
1,0.32689832689832665,消极
炸了,0.5454545454545455,一般
41导,0.4406415033244223,消极
节目效果有,0.471194628581476,一般
张烧寒是吧,0.301956889550546,消极
张烧寒是吧,0.301956889550546,消极
小虎邪魅一笑哈哈哈,0.9974651022682853,积极
是不是来的比较早,0.36593253076759336,消极
这个侧脸爱了好帅,0.3698508461789155,消极
我先来  怎么翻的,0.19102040180015112,消极
4000个沉默波比？,0.997383269123794,积极
喝战马，R什么？,0.6047442167328184,一般
都在看t1打g2，g2已经炸了,0.5796907033484476,一般
空降11:17,0.2354075262841736,消极
传送11:15,0.4737672181921908,一般
传送11:15,0.4737672181921908,一般
这是塔子姐？,0.5294947133879233,一般
我先来，怎么翻的,0.19102040180015112,消极
滑了,0.5238095238095241,一般
怎么翻的啊？,0.4403470715835145,消极
这都能翻？,0.4652520200587582,一般
她还是忘不了姿态TAT,0.8516138949222601,积极
神TM忘不了姿态,0.9594473817669582,积极
预言家,0.7362223817695366,一般
喜欢叫？,0.6994590939824207,一般
怎么翻得？,0.5,一般
这耳机真大个,0.30119025877280403,消极
警钟长鸣,0.5,一般
我没开弹幕？？,0.33231052723712684,消极
哈哈,0.5262327818078083,一般
？,0.5262327818078083,一般
据说这把我们是翻盘,0.526149361279416,一般
Rita小姐姐最好看,0.8797692048152911,积极
11:20,0.5,一般
舒服了,0.6947890818858563,一般
还好我没看嘻嘻嘻嘻,0.9970961739539973,积极
警钟长鸣,0.5,一般
这tm咋翻得,0.4737672181921908,一般
怎么翻的,0.4403470715835145,消极
rita好看啊,0.6892074482293215,一般
前两分钟还推着RNG高地，回来就赢了？,0.6277693387743388,一般
真不错,0.8632519542194063,积极
你就看GALA被虐的惨不惨就完了,0.7685266303530044,积极
直播不敢看回放我当神,0.11762165651948797,消极
来喽,0.5384615384615385,一般
45:27,0.5,一般
rita是我的,0.5,一般
什么翻盘局？,0.6429335818357289,一般
给女解说说中了,0.8118723411405221,积极
11,0.27457627118644046,消极
有惊无险,0.5,一般
警钟长鸣,0.5,一般
wei盘腿打游戏,0.5054745436654366,一般
2.2万无人？,0.23082833962758653,消极
这女的真得劲,0.44845492030570244,消极
拒绝爆冷,0.24399864435807994,消极
铁暗恋,0.7609487006039092,积极
跟rng拼打团感觉更难吧,0.32807780141201615,消极
0-6可还行,0.6977655208687078,一般
剑来,0.5,一般
大校发话了,0.3104160936911723,消极
必胜,0.2500000000000001,消极
这把GALA自闭了,0.4737672181921908,一般
喜欢叫？,0.6994590939824207,一般
